OPENING_ID,SITE_PREP_,SITEPr_1_Meth,SITE_PREP1,SITE_PRE_1,SITE_PRE_2,SITEPr_2_Meth,SITE_PRE_3,SITE_PRE_4,SITE_PRE_5,SITEPr_3_Type,SITEPr_3_Meth,SITEPr_3_Area,SITEPr_3_Date,SITEPr_4_Type,SITEPr_4_Meth,SITEPr_4_Area,SITEPr_4_Date,SITEPr_5_Type,SITEPr_5_Meth,SITEPr_5_Area,SITEPr_5_Date,SITEPr_6_Type,SITEPr_6_Meth,SITEPr_6_Area,SITEPr_6_Date,SITEPr_7_Type,SITEPr_7_Meth,SITEPr_7_Area,SITEPr_7_Date,PLANTING_1,PLANTING_2,PLANTING_3,PLANT_1_SP1,PLANT_1_NUM1,PLANT_1_SP2,PLANT_1_NUM2,PLANT_1_SP3,PLANT_1_NUM3,PLANT_1_SP4,PLANT_1_NUM4,PLANT_1_SP5,PLANT_1_NUM5,PLANT_1_SP6,PLANT_1_NUM6,PLANT_1_SP7,PLANT_1_NUM7,PLANT_1_SP8,PLANT_1_NUM8,PLANT_1_SP9,PLANT_1_NUM9,PLANT_1_SP10,PLANT_1_NUM10,PLANT_1_SP11,PLANT_1_NUM11,PLANTING_4,PLANTING_5,PLANTING_6,PLANT_2_SP1,PLANT_2_NUM1,PLANT_2_SP2,PLANT_2_NUM2,PLANT_2_SP3,PLANT_2_NUM3,PLANT_2_SP4,PLANT_2_NUM4,PLANT_2_SP5,PLANT_2_NUM5,PLANT_2_SP6,PLANT_2_NUM6,PLANT_2_SP7,PLANT_2_NUM7,PLANT_2_SP8,PLANT_2_NUM8,PLANT_2_SP9,PLANT_2_NUM9,PLANT_2_NUM10,PLANT_2_NUM10,PLANTING_C,PLANT_3_Type,PLANT_3_Meth,PLANT_3_Area,PLANT_3_Date,PLANT_3_SP1,PLANT_3_NUM1,PLANT_3_SP2,PLANT_3_NUM2,PLANT_3_SP3,PLANT_3_NUM3,PLANT_3_SP4,PLANT_3_NUM4,PLANT_3_SP5,PLANT_3_NUM5,PLANT_3_SP6,PLANT_3_NUM6,PLANT_3_SP7,PLANT_3_NUM7,PLANT_3_SP8,PLANT_3_NUM8,PLANT_3_SP9,PLANT_3_NUM9,PLANT_3_SP10,PLANT_3_NUM10,PLANT_4_Type,PLANT_4_Meth,PLANT_4_Area,PLANT_4_Date,PLANT_4_SP1,PLANT_4_NUM1,PLANT_4_SP2,PLANT_4_NUM2,PLANT_4_SP3,PLANT_4_NUM3,PLANT_4_SP4,PLANT_4_NUM4,PLANT_5_Type,PLANT_5_Meth,PLANT_5_Area,PLANT_5_Date,PLANT_5_SP1,PLANT_5_NUM1,PLANT_5_SP2,PLANT_5_NUM2,PLANT_5_SP3,PLANT_5_NUM3,PLANT_5_SP4,PLANT_5_NUM4,PLANT_6_Type,PLANT_6_Meth,PLANT_6_Area,PLANT_6_Date,PLANT_6_SP1,PLANT_6_NUM1,PLANT_6_SP2,PLANT_6_NUM2,PLANT_6_SP3,PLANT_6_NUM3,PLANT_6_SP4,PLANT_6_NUM4
1279796,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,1.6,14/06/2006,PLI,1050,SX,700,,,,,,,,,,,,,,,,,,,PL,1.6,21/05/2019,NA,NA,NA,NA,,,,,,,,,,,,,,,,,3,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279797,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,2.1,14/06/2006,PLI,1250,SX,850,,,,,,,,,,,,,,,,,,,PL,2.1,21/05/2019,NA,NA,NA,NA,,,,,,,,,,,,,,,,,3,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279798,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,5,14/06/2006,PLI,2550,SX,1700,,,,,,,,,,,,,,,,,,,PL,5,21/05/2019,NA,NA,NA,NA,,,,,,,,,,,,,,,,,3,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279799,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,3.4,14/06/2006,PLI,1650,SX,1000,,,,,,,,,,,,,,,,,,,PL,3.4,21/05/2019,NA,NA,NA,NA,,,,,,,,,,,,,,,,,3,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279800,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,6.4,21/05/2019,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,2,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279801,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,1.1,21/05/2019,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,2,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279802,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,2.6,17/05/2008,PLI,1300,SX,950,,,,,,,,,,,,,,,,,,,PL,2.6,21/05/2019,NA,NA,NA,NA,,,,,,,,,,,,,,,,,3,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279803,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,6.1,14/06/2006,PLI,3520,SX,2460,,,,,,,,,,,,,,,,,,,PL,6.1,21/05/2019,NA,NA,NA,NA,,,,,,,,,,,,,,,,,3,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279804,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,2.2,14/06/2006,PLI,1700,SX,500,,,,,,,,,,,,,,,,,,,PL,2.2,21/05/2019,NA,NA,NA,NA,,,,,,,,,,,,,,,,,3,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279805,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,7.7,14/06/2006,PLI,3350,SX,2460,,,,,,,,,,,,,,,,,,,PL,7.7,21/05/2019,NA,NA,NA,NA,,,,,,,,,,,,,,,,,3,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283210,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,5.7,01/06/2005,PLI,3250,SX,3250,,,,,,,,,,,,,,,,,,,PL,4.8,21/05/2019,NA,NA,NA,NA,,,,,,,,,,,,,,,,,3,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283211,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,0.8,21/05/2019,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,2,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283212,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,0.8,21/05/2019,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,2,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1294350,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,29.2,26/06/2012,PLI,14245,SX,24705,BL,6785,,,,,,,,,,,,,,,,,FP,5.4,28/06/2017,SX,6450,NA,NA,,,,,,,,,,,,,,,,,3,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304810,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,2.8,01/06/2005,PLI,2835,SX,945,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304811,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,5.7,01/06/2005,PLI,5670,SX,1890,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304850,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,1,01/06/2005,PLI,945,SX,315,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304870,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,3,15/06/2006,PLI,2048,SX,1842,,,,,,,,,,,,,,,,,,,PL,3,17/05/2019,NA,NA,NA,NA,,,,,,,,,,,,,,,,,3,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304871,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,1.4,17/05/2019,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,PL,1.4,15/06/2006,PLI,1025,SX,925,,,,,,,,,,,,,,,,,3,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304872,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,0.9,15/06/2006,PLI,680,SX,620,,,,,,,,,,,,,,,,,,,PL,0.9,08/07/2019,NA,NA,NA,NA,,,,,,,,,,,,,,,,,3,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304873,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,2,30/06/2006,PLI,1510,SX,1388,,,,,,,,,,,,,,,,,,,PL,2,17/05/2019,NA,NA,NA,NA,,,,,,,,,,,,,,,,,3,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304874,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,3.1,01/06/2005,PLI,2552,SX,850,,,,,,,,,,,,,,,,,,,PL,3.1,17/05/2019,NA,NA,NA,NA,,,,,,,,,,,,,,,,,3,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304875,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,4.6,17/05/2019,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,PL,4.6,15/06/2006,PLI,3100,SX,2860,,,,,,,,,,,,,,,,,4,PL,CTAIN,4.6,17/05/2019,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304876,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,3.2,15/06/2006,PLI,2321,SX,2088,,,,,,,,,,,,,,,,,,,PL,3.2,17/05/2019,NA,NA,NA,NA,,,,,,,,,,,,,,,,,3,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304877,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,4.2,17/05/2019,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,PL,4.2,15/06/2006,PLI,2835,SX,2611,,,,,,,,,,,,,,,,,3,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304878,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,2.4,30/06/2006,PLI,1638,SX,1474,,,,,,,,,,,,,,,,,,,PL,2.4,17/05/2019,NA,NA,NA,NA,,,,,,,,,,,,,,,,,3,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304879,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,2.2,15/06/2006,PLI,1485,SX,1367,,,,,,,,,,,,,,,,,,,PL,2.2,17/05/2019,NA,NA,NA,NA,,,,,,,,,,,,,,,,,3,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304880,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,3.4,17/05/2019,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,2,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304881,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,2.3,17/05/2019,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,2,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304882,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,2.5,17/05/2019,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,2,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1305915,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,15.1,03/06/2010,PLI,4720,PLI,3180,SX,4710,SX,1980,FDI,1890,SX,2705,,,,,,,,,,,PL,45.5,13/06/2010,PLI,11762,SX,10071,SX,32890,BL,2367,,,,,,,,,,,,,4,PL,CTAIN,0.7,22/06/2012,SX,600,NA,NA,,,,,,,,,,,,,,,,,PL,CTAIN,91.9,31/05/2011,SX,8480,SX,83285,PLI,41060,,,,,,,,,,,,,,,,,,,,,,,,,,
1305930,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,45.8,31/05/2011,SX,2680,SX,35480,BL,5485,PLI,17820,,,,,,,,,,,,,,,RP,70.4,07/06/2014,SX,1080,PLI,1040,,,,,,,,,,,,,,,,,3,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309170,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,13.3,28/05/2010,PLI,6929,SX,9882,,,,,,,,,,,,,,,,,,,PL,60.5,28/05/2010,SX,25900,PLI,17270,PLI,1350,PLI,12940,SX,2160,SX,16725,,,,,,,,,2,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1310930,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,7.5,21/05/2019,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,PL,8.7,01/06/2008,PLI,5000,SX,7020,,,,,,,,,,,,,,,,,3,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1310931,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,2.1,01/06/2009,PLI,1100,SX,1060,,,,,,,,,,,,,,,,,,,PL,1.4,21/05/2019,NA,NA,NA,NA,,,,,,,,,,,,,,,,,3,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1310932,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,4.5,01/06/2009,PLI,2400,SX,2300,,,,,,,,,,,,,,,,,,,PL,4.1,21/05/2019,NA,NA,NA,NA,,,,,,,,,,,,,,,,,4,PL,CTAIN,4.1,21/05/2019,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1310933,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,0.4,21/05/2019,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,PL,0.4,01/06/2009,PLI,300,SX,200,,,,,,,,,,,,,,,,,3,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1316730,MA,SNAG,47.8,01/08/2011,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,4.4,18/06/2011,PLI,5180,BL,1205,SX,1365,SX,12165,,,,,,,,,,,,,,,PL,47.8,09/06/2010,PLI,27500,SX,41540,,,,,,,,,,,,,,,,,3,PL,CTAIN,35.1,17/05/2012,PLI,7550,SX,10600,FDI,3015,PLI,15955,SX,21940,BL,1940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1316822,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,124.9,09/07/2011,BL,7200,PLI,46300,SX,51675,SX,32855,BL,3900,PLI,13600,SX,21480,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328570,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,47.8,02/06/2011,PLI,2740,SX,2680,BL,6100,SX,22185,PLI,17680,SX,15195,,,,,,,,,,,PL,172.6,06/06/2010,SX,3265,SX,750,PLI,64160,SX,111305,SX,10090,SX,3195,PLI,2760,SX,32635,BL,1460,PLI,22200,2,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329230,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,94.5,09/06/2011,PLI,10150,SX,20110,SX,62210,BL,1720,PLI,37850,SX,9090,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329230,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,94.5,09/06/2011,PLI,10150,SX,20110,SX,62210,BL,1720,PLI,37850,SX,9090,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412550,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,4.4,31/05/2009,PLI,3500,SX,3500,,,,,,,,,,,,,,,,,,,PL,4.4,01/10/2018,NA,NA,NA,NA,,,,,,,,,,,,,,,,,2,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412913,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,1,01/06/2008,PLI,610,SX,400,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1413930,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,0.9,15/06/2008,PLI,325,SX,300,,,,,,,,,,,,,,,,,,,PL,2,15/06/2006,PLI,500,SX,500,,,,,,,,,,,,,,,,,3,PL,CTAIN,2.9,26/11/2019,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1413931,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,18.1,15/06/2006,PLI,4500,SX,4500,,,,,,,,,,,,,,,,,,,PL,10,15/06/2005,PLI,6000,SX,6000,,,,,,,,,,,,,,,,,3,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1413932,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,2.5,15/06/2005,PLI,1560,SX,1560,,,,,,,,,,,,,,,,,,,PL,2.5,13/01/2020,NA,NA,NA,NA,,,,,,,,,,,,,,,,,2,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1413933,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,7.6,15/06/2008,PLI,8000,SX,1910,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1413934,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,0.6,15/06/2008,PLI,475,SX,475,,,,,,,,,,,,,,,,,,,PL,0.6,13/01/2020,NA,NA,NA,NA,,,,,,,,,,,,,,,,,2,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1413935,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,0.8,15/06/2008,PLI,540,SX,540,,,,,,,,,,,,,,,,,,,PL,0.8,23/03/2020,NA,NA,NA,NA,,,,,,,,,,,,,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1413936,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,2.7,15/06/2008,PLI,2225,SX,1220,,,,,,,,,,,,,,,,,,,PL,2.7,23/03/2020,NA,NA,NA,NA,,,,,,,,,,,,,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1413937,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,2.3,15/06/2006,PLI,1700,SX,800,,,,,,,,,,,,,,,,,,,PL,2.3,13/01/2020,NA,NA,NA,NA,,,,,,,,,,,,,,,,,2,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1413938,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,1.1,15/06/2008,PLI,900,SX,400,,,,,,,,,,,,,,,,,,,PL,1.1,13/01/2020,NA,NA,NA,NA,,,,,,,,,,,,,,,,,2,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1413939,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,1.9,13/01/2020,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,PL,1.9,15/06/2008,PLI,1200,SX,800,,,,,,,,,,,,,,,,,2,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
